epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,26276.8,1.38431,0.98635,0.95642,0.42966,0.31912,0.31667,0.18292,1.34677,0.98153,0.93964,0.004192,0.004192,0.004192
178,26425.4,1.37869,0.98617,0.95714,0.4279,0.32013,0.31688,0.18305,1.34678,0.98128,0.93967,0.004159,0.004159,0.004159
179,26573.4,1.38095,0.97868,0.95443,0.42872,0.31918,0.31695,0.18312,1.34655,0.9811,0.93957,0.004126,0.004126,0.004126
180,26721.4,1.38013,0.98344,0.95323,0.42857,0.31906,0.31706,0.1832,1.34642,0.98082,0.93957,0.004093,0.004093,0.004093
181,26869.6,1.37728,0.98044,0.95727,0.42954,0.31938,0.31714,0.18313,1.34623,0.98054,0.93952,0.00406,0.00406,0.00406
182,27017.5,1.38516,0.98253,0.95579,0.42869,0.31954,0.31732,0.18312,1.34602,0.98018,0.93941,0.004027,0.004027,0.004027
183,27166,1.38408,0.97952,0.95591,0.4287,0.31962,0.31738,0.18321,1.34577,0.97981,0.9393,0.003994,0.003994,0.003994
184,27314.5,1.37892,0.98152,0.95652,0.4291,0.31995,0.31744,0.18317,1.34559,0.97966,0.93925,0.003961,0.003961,0.003961
185,27461.8,1.37529,0.97899,0.95689,0.42866,0.31986,0.31771,0.18339,1.34534,0.97923,0.93913,0.003928,0.003928,0.003928
186,27610.4,1.38137,0.98026,0.95409,0.42837,0.32118,0.31798,0.18351,1.34507,0.97899,0.93905,0.003895,0.003895,0.003895
187,27758.7,1.38141,0.97731,0.9574,0.42857,0.32222,0.31819,0.18373,1.34481,0.97875,0.93894,0.003862,0.003862,0.003862
188,27907.1,1.37861,0.97795,0.95353,0.42812,0.32215,0.3182,0.18395,1.34469,0.9786,0.93889,0.003829,0.003829,0.003829
189,28055.4,1.37498,0.97172,0.9536,0.42844,0.32204,0.31848,0.18411,1.34453,0.9783,0.93883,0.003796,0.003796,0.003796
190,28203.4,1.37735,0.97874,0.95915,0.42927,0.32156,0.31849,0.18413,1.34447,0.97801,0.93879,0.003763,0.003763,0.003763
191,28352,1.37598,0.97151,0.95417,0.42893,0.32152,0.3184,0.18417,1.34436,0.97779,0.93873,0.00373,0.00373,0.00373
192,28500.3,1.36949,0.96909,0.95471,0.43099,0.32101,0.31835,0.18417,1.34417,0.97765,0.93865,0.003697,0.003697,0.003697
193,28648.8,1.36983,0.96603,0.95146,0.43078,0.32085,0.31877,0.18439,1.34408,0.9775,0.93861,0.003664,0.003664,0.003664
194,28797.6,1.37431,0.97292,0.95348,0.43348,0.3202,0.3188,0.18452,1.34405,0.97732,0.93854,0.003631,0.003631,0.003631
195,28946.2,1.37342,0.96999,0.95746,0.43338,0.32035,0.31898,0.18452,1.3439,0.9771,0.93847,0.003598,0.003598,0.003598
196,29095,1.37063,0.96632,0.95339,0.43484,0.31956,0.31907,0.18454,1.34375,0.97692,0.93845,0.003565,0.003565,0.003565
197,29243.7,1.368,0.96402,0.95322,0.4324,0.32064,0.31928,0.18449,1.34364,0.97669,0.93843,0.003532,0.003532,0.003532
198,29391.6,1.37195,0.96588,0.95223,0.43287,0.32055,0.31926,0.18451,1.34352,0.97655,0.93839,0.003499,0.003499,0.003499
199,29540,1.3644,0.96323,0.95194,0.43283,0.32014,0.3194,0.18463,1.34342,0.97633,0.93834,0.003466,0.003466,0.003466
200,29689.2,1.36797,0.96202,0.95301,0.43151,0.32112,0.31943,0.18471,1.3432,0.9762,0.93825,0.003433,0.003433,0.003433
201,29838.3,1.37463,0.96702,0.95325,0.43128,0.32117,0.31948,0.18478,1.34306,0.97605,0.93821,0.0034,0.0034,0.0034
202,29986.9,1.36617,0.96155,0.95275,0.43372,0.32064,0.31962,0.18498,1.34294,0.97591,0.93818,0.003367,0.003367,0.003367
203,30135.9,1.36438,0.96373,0.95099,0.43414,0.32062,0.31991,0.18507,1.34291,0.97581,0.93818,0.003334,0.003334,0.003334
204,30284.2,1.36224,0.9616,0.95258,0.43499,0.32113,0.31995,0.18515,1.34286,0.9757,0.93813,0.003301,0.003301,0.003301
205,30432.6,1.36389,0.96252,0.95021,0.43559,0.32119,0.32006,0.18522,1.34276,0.97551,0.93807,0.003268,0.003268,0.003268
206,30580.9,1.35905,0.95815,0.94886,0.43783,0.32022,0.32012,0.18531,1.34266,0.9754,0.93804,0.003235,0.003235,0.003235
207,30730.3,1.36158,0.95543,0.95083,0.43551,0.32133,0.32001,0.18527,1.34254,0.97528,0.93799,0.003202,0.003202,0.003202
208,30878.2,1.36462,0.95638,0.95347,0.43481,0.32101,0.32004,0.18524,1.34249,0.97516,0.93796,0.003169,0.003169,0.003169
209,31025.8,1.35454,0.95197,0.9519,0.43452,0.32101,0.32005,0.18529,1.34248,0.97506,0.93796,0.003136,0.003136,0.003136
210,31173.5,1.35548,0.95277,0.94999,0.43537,0.32122,0.32019,0.18537,1.3424,0.9749,0.93791,0.003103,0.003103,0.003103
211,31321.7,1.36039,0.95473,0.95006,0.4396,0.31996,0.32015,0.18539,1.34232,0.97481,0.9379,0.00307,0.00307,0.00307
212,31470,1.36409,0.95805,0.94976,0.44016,0.31894,0.32014,0.18543,1.3423,0.97467,0.9379,0.003037,0.003037,0.003037
213,31618,1.35577,0.94979,0.95059,0.43711,0.32029,0.32019,0.1854,1.34222,0.97449,0.93789,0.003004,0.003004,0.003004
214,31766.3,1.36515,0.9554,0.95006,0.43659,0.32002,0.32029,0.18543,1.34215,0.97436,0.93785,0.002971,0.002971,0.002971
215,31914.6,1.35632,0.95057,0.94958,0.43466,0.32033,0.32042,0.18551,1.34205,0.97426,0.93779,0.002938,0.002938,0.002938
216,32063.4,1.35567,0.94911,0.94964,0.43407,0.32025,0.32035,0.18554,1.34195,0.97413,0.93777,0.002905,0.002905,0.002905
217,32212.1,1.35472,0.94522,0.95043,0.43585,0.31952,0.32051,0.18574,1.34185,0.97395,0.93775,0.002872,0.002872,0.002872
218,32360.1,1.35487,0.94478,0.94835,0.43447,0.32034,0.32056,0.18583,1.34179,0.97385,0.93775,0.002839,0.002839,0.002839
219,32508.3,1.35899,0.94751,0.94905,0.43621,0.31975,0.32055,0.18574,1.34171,0.97369,0.93771,0.002806,0.002806,0.002806
220,32655.9,1.3478,0.93966,0.94628,0.43772,0.31855,0.32062,0.18575,1.34159,0.97354,0.93766,0.002773,0.002773,0.002773
221,32804.3,1.35745,0.94652,0.94706,0.43768,0.31832,0.32073,0.1858,1.34156,0.97341,0.93764,0.00274,0.00274,0.00274
222,32952.2,1.34903,0.94036,0.94675,0.43604,0.31893,0.32073,0.18571,1.34154,0.97325,0.9376,0.002707,0.002707,0.002707
223,33100.1,1.35213,0.94017,0.94588,0.43752,0.31815,0.32074,0.18576,1.34144,0.97315,0.93757,0.002674,0.002674,0.002674
224,33248,1.35111,0.93822,0.94848,0.43776,0.31824,0.32081,0.18583,1.34136,0.97301,0.93753,0.002641,0.002641,0.002641
225,33396.2,1.34995,0.94072,0.9455,0.43338,0.32032,0.32085,0.18589,1.34127,0.97288,0.93749,0.002608,0.002608,0.002608
226,33544.5,1.3458,0.94235,0.94773,0.43363,0.32006,0.32083,0.18592,1.34117,0.97273,0.93746,0.002575,0.002575,0.002575
227,33693.1,1.34313,0.93213,0.94591,0.43402,0.31999,0.32084,0.18584,1.34115,0.97259,0.93743,0.002542,0.002542,0.002542
228,33840.7,1.34555,0.9395,0.94584,0.43307,0.32105,0.32088,0.1859,1.34103,0.97246,0.93741,0.002509,0.002509,0.002509
229,33989.2,1.35283,0.93849,0.94706,0.43359,0.32123,0.32109,0.18603,1.34097,0.97233,0.93741,0.002476,0.002476,0.002476
230,34137.3,1.34418,0.93659,0.94692,0.43452,0.31991,0.32108,0.18608,1.34091,0.97217,0.93739,0.002443,0.002443,0.002443
231,34285.5,1.34174,0.93156,0.94525,0.43469,0.31993,0.32105,0.18607,1.34083,0.97205,0.93733,0.00241,0.00241,0.00241
232,34434.1,1.34162,0.92967,0.94586,0.43733,0.31939,0.32094,0.18602,1.34074,0.97191,0.93731,0.002377,0.002377,0.002377
233,34582.9,1.34393,0.93288,0.94467,0.43566,0.32001,0.32102,0.1861,1.3407,0.97179,0.9373,0.002344,0.002344,0.002344
234,34731.1,1.343,0.93029,0.94669,0.43556,0.31987,0.32112,0.18609,1.34064,0.97164,0.93725,0.002311,0.002311,0.002311
235,34878.6,1.3425,0.93274,0.94723,0.43596,0.31989,0.32113,0.1861,1.34058,0.97155,0.93724,0.002278,0.002278,0.002278
236,35027,1.34468,0.93154,0.94475,0.43662,0.31974,0.32115,0.18612,1.34053,0.97144,0.93724,0.002245,0.002245,0.002245
237,35175.6,1.34846,0.93077,0.94277,0.43772,0.31987,0.32128,0.18619,1.34045,0.97132,0.93722,0.002212,0.002212,0.002212
238,35324.1,1.33907,0.92319,0.94466,0.4383,0.31994,0.32139,0.18626,1.34044,0.97121,0.9372,0.002179,0.002179,0.002179
239,35472.6,1.3433,0.93036,0.94365,0.43728,0.32081,0.32147,0.18627,1.34037,0.97108,0.93718,0.002146,0.002146,0.002146
240,35620.5,1.34732,0.93019,0.9482,0.43742,0.32074,0.32156,0.18637,1.34034,0.97098,0.93716,0.002113,0.002113,0.002113
241,35768.8,1.34347,0.92853,0.94418,0.43772,0.32056,0.32148,0.18638,1.34027,0.97092,0.93714,0.00208,0.00208,0.00208
242,35917,1.33188,0.92165,0.94264,0.43839,0.32057,0.32156,0.18636,1.34019,0.97081,0.93712,0.002047,0.002047,0.002047
243,36064.6,1.33785,0.9246,0.94305,0.4381,0.32055,0.3215,0.18646,1.34016,0.9707,0.93709,0.002014,0.002014,0.002014
244,36213,1.33716,0.92217,0.94247,0.43885,0.32056,0.32158,0.18655,1.3401,0.97058,0.93707,0.001981,0.001981,0.001981
245,36361.5,1.3432,0.92485,0.94436,0.43787,0.32135,0.32158,0.18652,1.34011,0.9705,0.93706,0.001948,0.001948,0.001948
246,36509.1,1.3367,0.91904,0.9417,0.43787,0.32093,0.32162,0.18658,1.34004,0.97043,0.93702,0.001915,0.001915,0.001915
247,36657.2,1.33351,0.91727,0.94444,0.43785,0.32065,0.32161,0.18661,1.33998,0.97032,0.93701,0.001882,0.001882,0.001882
248,36806.2,1.3428,0.9242,0.9425,0.43842,0.32059,0.32161,0.18665,1.3399,0.97023,0.93699,0.001849,0.001849,0.001849
249,36954.5,1.33182,0.91692,0.94487,0.4387,0.32034,0.32168,0.18668,1.33988,0.97015,0.93696,0.001816,0.001816,0.001816
250,37102.7,1.34154,0.92101,0.94339,0.43878,0.3203,0.32173,0.18673,1.33986,0.97005,0.93695,0.001783,0.001783,0.001783
251,37250.8,1.3283,0.91645,0.94356,0.43881,0.32024,0.32177,0.18674,1.33983,0.96997,0.93694,0.00175,0.00175,0.00175
252,37399.9,1.33001,0.91474,0.94063,0.44335,0.31878,0.32181,0.18674,1.3398,0.96989,0.93694,0.001717,0.001717,0.001717
253,37548.9,1.33543,0.91712,0.94097,0.44331,0.3185,0.32206,0.18686,1.33975,0.96983,0.93692,0.001684,0.001684,0.001684
254,37697.2,1.32813,0.91353,0.94288,0.44154,0.31939,0.32212,0.18688,1.33968,0.96974,0.93689,0.001651,0.001651,0.001651
255,37845.4,1.32974,0.90708,0.94041,0.44177,0.31951,0.32193,0.18681,1.33966,0.96963,0.93688,0.001618,0.001618,0.001618
256,37992.9,1.32453,0.90778,0.93911,0.44202,0.31968,0.32186,0.18683,1.33966,0.96959,0.93687,0.001585,0.001585,0.001585
257,38141,1.32729,0.91231,0.94187,0.4421,0.31988,0.32199,0.18688,1.33959,0.9695,0.93685,0.001552,0.001552,0.001552
258,38288.4,1.32768,0.90949,0.94157,0.44341,0.31919,0.32202,0.18696,1.33958,0.96945,0.93685,0.001519,0.001519,0.001519
259,38437.8,1.33197,0.90929,0.93976,0.44322,0.31914,0.3219,0.18698,1.33954,0.96935,0.93682,0.001486,0.001486,0.001486
260,38586.3,1.32516,0.90418,0.939,0.4423,0.31973,0.32211,0.18701,1.3395,0.96923,0.93682,0.001453,0.001453,0.001453
261,38734.7,1.31742,0.89781,0.93781,0.44255,0.31981,0.3222,0.18704,1.33946,0.96913,0.93681,0.00142,0.00142,0.00142
262,38883.3,1.31449,0.89551,0.93643,0.44282,0.31974,0.3223,0.18705,1.33945,0.96907,0.9368,0.001387,0.001387,0.001387
263,39032.3,1.31632,0.8974,0.93872,0.44283,0.31971,0.32206,0.18698,1.33944,0.96901,0.9368,0.001354,0.001354,0.001354
264,39181,1.32204,0.90071,0.9398,0.44342,0.31985,0.32212,0.18699,1.33941,0.96894,0.93679,0.001321,0.001321,0.001321
265,39329.3,1.32544,0.90359,0.93985,0.44241,0.32068,0.32218,0.18701,1.33939,0.96889,0.93678,0.001288,0.001288,0.001288
266,39477.4,1.31674,0.89419,0.93679,0.44104,0.3215,0.32208,0.18699,1.33936,0.96876,0.93673,0.001255,0.001255,0.001255
267,39625.5,1.32211,0.90084,0.93948,0.44275,0.3208,0.32225,0.18702,1.33933,0.96871,0.93672,0.001222,0.001222,0.001222
268,39773.8,1.31926,0.90018,0.93959,0.43973,0.32198,0.32216,0.18701,1.33931,0.96864,0.93672,0.001189,0.001189,0.001189
269,39921.9,1.31821,0.89695,0.93681,0.44159,0.32119,0.32217,0.18702,1.3393,0.96857,0.93671,0.001156,0.001156,0.001156
270,40069.7,1.31702,0.89728,0.93589,0.44181,0.32129,0.32227,0.18709,1.33927,0.96849,0.93671,0.001123,0.001123,0.001123
271,40217.8,1.32146,0.89823,0.93849,0.44218,0.32125,0.32225,0.18711,1.33924,0.9684,0.9367,0.00109,0.00109,0.00109
272,40366.1,1.31464,0.89418,0.9364,0.44075,0.32185,0.32229,0.18716,1.33923,0.96833,0.93669,0.001057,0.001057,0.001057
273,40514.7,1.31945,0.89734,0.93993,0.44139,0.32193,0.3223,0.18711,1.33923,0.96829,0.93671,0.001024,0.001024,0.001024
274,40662.4,1.31579,0.89595,0.93669,0.43959,0.32254,0.32234,0.18719,1.33921,0.96822,0.93669,0.000991,0.000991,0.000991
275,40811,1.31787,0.8934,0.93897,0.44001,0.32259,0.32232,0.1872,1.33913,0.96817,0.93666,0.000958,0.000958,0.000958
276,40960,1.31641,0.89069,0.93867,0.4418,0.32175,0.32237,0.18718,1.33911,0.9681,0.93665,0.000925,0.000925,0.000925
277,41108.5,1.31864,0.89518,0.93729,0.44211,0.32184,0.32227,0.18711,1.33911,0.96806,0.93665,0.000892,0.000892,0.000892
278,41256.8,1.30462,0.88627,0.93618,0.4437,0.32096,0.32249,0.18715,1.33909,0.96797,0.93664,0.000859,0.000859,0.000859
279,41404.8,1.3095,0.88888,0.93727,0.44401,0.3209,0.32248,0.18711,1.3391,0.96792,0.93663,0.000826,0.000826,0.000826
280,41553.2,1.31092,0.88425,0.93455,0.44407,0.32089,0.32234,0.18688,1.33908,0.96786,0.93662,0.000793,0.000793,0.000793
281,41701.5,1.31278,0.8883,0.93894,0.44376,0.32064,0.32252,0.18698,1.33907,0.96782,0.93661,0.00076,0.00076,0.00076
282,41849.3,1.30096,0.87691,0.93435,0.44403,0.32061,0.32253,0.187,1.339,0.96784,0.93664,0.000727,0.000727,0.000727
283,41998,1.30698,0.88078,0.93402,0.44393,0.32057,0.32262,0.18707,1.33898,0.96774,0.93663,0.000694,0.000694,0.000694
284,42146.1,1.30826,0.884,0.93491,0.44356,0.32014,0.32258,0.18711,1.33896,0.96767,0.93663,0.000661,0.000661,0.000661
285,42294.4,1.31226,0.88714,0.93613,0.44545,0.31951,0.32259,0.18714,1.33896,0.96763,0.93663,0.000628,0.000628,0.000628
286,42442.2,1.30334,0.87842,0.93612,0.44543,0.31919,0.32269,0.18711,1.33892,0.96759,0.93662,0.000595,0.000595,0.000595
287,42590,1.3049,0.88013,0.93442,0.44569,0.31917,0.32266,0.1871,1.33891,0.96753,0.9366,0.000562,0.000562,0.000562
288,42738.6,1.30491,0.87703,0.93543,0.44442,0.31996,0.3226,0.18715,1.3389,0.96749,0.93658,0.000529,0.000529,0.000529
289,42886.9,1.30575,0.88012,0.93456,0.44621,0.31943,0.32264,0.18717,1.33889,0.96745,0.93657,0.000496,0.000496,0.000496
