                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                 1.0029,                0.72021,                 1.4075,                0.85155,                0.65792,                0.68373,                0.50586,                 1.2619,                0.92089,                 1.5451,             0.00037504,             0.00037504,             0.00037504
                    152,                 1.0222,                0.73312,                 1.4176,                0.78034,                0.65082,                0.68822,                0.50418,                 1.2915,                0.85073,                 1.5761,             0.00036797,             0.00036797,             0.00036797
                    153,                0.96474,                0.69837,                 1.3957,                0.83942,                0.69087,                0.74525,                0.50667,                 1.2619,                0.81831,                 1.5566,             0.00036089,             0.00036089,             0.00036089
                    154,                 1.0205,                0.72414,                 1.4241,                0.67378,                0.66364,                 0.6624,                0.49405,                 1.3181,                0.89889,                 1.5919,             0.00035382,             0.00035382,             0.00035382
                    155,                 1.0107,                0.72519,                 1.3943,                0.73987,                0.66364,                0.67782,                0.48106,                 1.2945,                0.92015,                  1.585,             0.00034675,             0.00034675,             0.00034675
                    156,                 1.0058,                0.71228,                 1.4068,                0.89731,                0.66364,                0.69585,                0.50836,                  1.283,                0.83671,                 1.5414,             0.00033967,             0.00033967,             0.00033967
                    157,                 1.0562,                0.71063,                 1.4122,                0.83811,                0.65082,                0.70588,                0.51329,                  1.289,                0.84598,                 1.6208,              0.0003326,              0.0003326,              0.0003326
                    158,                 1.0149,                 0.7151,                 1.4184,                0.89956,                0.63963,                0.70018,                0.51659,                 1.2488,                0.81946,                 1.5292,             0.00032553,             0.00032553,             0.00032553
                    159,                0.99323,                0.68247,                 1.3696,                0.89532,                0.64102,                0.69415,                0.51491,                 1.2263,                 0.8167,                  1.508,             0.00031845,             0.00031845,             0.00031845
                    160,                0.99542,                0.69733,                  1.368,                0.90875,                0.64686,                0.69568,                0.50088,                 1.2997,                0.86896,                 1.5431,             0.00031138,             0.00031138,             0.00031138
                    161,                0.97567,                0.68346,                 1.3511,                0.92554,                0.68112,                0.72928,                0.52348,                 1.2312,                0.80881,                 1.5105,             0.00030431,             0.00030431,             0.00030431
                    162,                      1,                0.68812,                 1.3686,                0.75321,                0.72424,                0.71961,                 0.5191,                  1.263,                  0.813,                 1.5887,             0.00029723,             0.00029723,             0.00029723
                    163,                0.95708,                0.66176,                 1.3771,                0.79156,                0.65824,                0.70976,                0.51467,                 1.2891,                0.79103,                 1.5588,             0.00029016,             0.00029016,             0.00029016
                    164,                  0.948,                0.68827,                 1.3722,                 0.7442,                0.66917,                 0.7102,                0.52242,                 1.2301,                0.76711,                 1.4881,             0.00028308,             0.00028308,             0.00028308
                    165,                0.95617,                0.66691,                 1.3653,                0.74185,                0.66364,                0.69975,                0.49612,                 1.2888,                0.79875,                 1.5137,             0.00027601,             0.00027601,             0.00027601
                    166,                  1.007,                0.70651,                 1.3605,                0.83902,                0.63956,                0.69945,                 0.5189,                 1.2401,                0.80063,                 1.5187,             0.00026894,             0.00026894,             0.00026894
                    167,                 1.0058,                0.70474,                 1.3674,                0.63821,                0.75758,                0.72197,                0.52364,                 1.2296,                0.74209,                 1.5212,             0.00026186,             0.00026186,             0.00026186
                    168,                 0.9608,                0.67467,                  1.358,                 0.7654,                0.67031,                0.73259,                0.51922,                 1.2894,                0.73872,                 1.5263,             0.00025479,             0.00025479,             0.00025479
                    169,                0.98666,                0.67491,                  1.379,                0.67138,                0.74091,                0.71888,                0.51188,                  1.265,                0.74889,                 1.5435,             0.00024772,             0.00024772,             0.00024772
                    170,                0.96926,                0.66176,                 1.3795,                0.86456,                0.72424,                0.75202,                0.50296,                 1.2547,                0.74887,                 1.5419,             0.00024064,             0.00024064,             0.00024064
                    171,                0.92935,                 0.6491,                 1.3772,                 0.7637,                0.67657,                0.69302,                0.50273,                 1.2496,                0.77646,                 1.5259,             0.00023357,             0.00023357,             0.00023357
                    172,                0.90525,                0.65142,                 1.3561,                 0.6353,                0.72199,                0.70066,                 0.5145,                  1.207,                0.75365,                 1.4946,              0.0002265,              0.0002265,              0.0002265
                    173,                0.91701,                0.64101,                 1.3155,                 0.6989,                0.69211,                0.68951,                0.50027,                 1.2344,                0.78023,                 1.5153,             0.00021942,             0.00021942,             0.00021942
                    174,                  0.965,                0.66919,                 1.3253,                0.77979,                0.70234,                0.71306,                0.52585,                 1.2233,                0.81662,                 1.5077,             0.00021235,             0.00021235,             0.00021235
                    175,                0.91154,                0.64457,                 1.3079,                0.70766,                0.66932,                 0.6889,                0.51694,                  1.213,                0.80343,                 1.5193,             0.00020528,             0.00020528,             0.00020528
                    176,                0.92541,                0.66035,                 1.3444,                0.82607,                0.65219,                0.70508,                0.52523,                 1.2332,                0.79389,                 1.5556,              0.0001982,              0.0001982,              0.0001982
                    177,                  0.991,                0.69891,                 1.4018,                 0.8885,                0.65892,                0.71049,                0.52113,                 1.2383,                0.77058,                 1.5548,             0.00019113,             0.00019113,             0.00019113
                    178,                0.90024,                0.62686,                 1.3205,                0.88366,                0.65823,                 0.7273,                0.52985,                 1.2235,                0.75749,                 1.5401,             0.00018406,             0.00018406,             0.00018406
                    179,                0.94749,                0.66998,                 1.3469,                0.80443,                0.66096,                0.71875,                0.52854,                 1.2275,                0.73234,                 1.5076,             0.00017698,             0.00017698,             0.00017698
                    180,                0.89035,                0.63949,                 1.3196,                0.73703,                0.66364,                0.69958,                0.51416,                 1.2478,                 0.7465,                 1.5374,             0.00016991,             0.00016991,             0.00016991
                    181,                0.92672,                  0.639,                 1.2927,                0.74432,                0.66129,                 0.6802,                 0.5047,                 1.2105,                0.75742,                 1.4923,             0.00016283,             0.00016283,             0.00016283
                    182,                0.89062,                0.63453,                 1.3063,                0.75021,                0.66189,                0.69765,                0.50904,                 1.2262,                0.77698,                 1.4979,             0.00015576,             0.00015576,             0.00015576
                    183,                0.92192,                0.64119,                 1.3063,                 0.7724,                0.66364,                0.70199,                0.50923,                 1.2555,                0.77159,                 1.5311,             0.00014869,             0.00014869,             0.00014869
                    184,                0.89285,                0.62225,                 1.3168,                0.77869,                0.66364,                0.70841,                0.53377,                 1.2405,                0.77032,                 1.5013,             0.00014161,             0.00014161,             0.00014161
                    185,                0.91546,                0.62819,                 1.2839,                0.84227,                0.66364,                0.69701,                0.53239,                 1.2021,                0.75263,                 1.4654,             0.00013454,             0.00013454,             0.00013454
                    186,                 0.9035,                0.61001,                 1.3335,                0.80331,                0.66364,                0.70052,                0.53624,                 1.2163,                0.76428,                 1.4597,             0.00012747,             0.00012747,             0.00012747
                    187,                0.85727,                0.60846,                  1.299,                0.92856,                0.69394,                 0.7274,                0.52823,                 1.2132,                0.77156,                  1.456,             0.00012039,             0.00012039,             0.00012039
                    188,                0.89294,                0.60588,                 1.3152,                 0.6934,                0.69394,                0.71436,                0.52262,                 1.2089,                 0.7478,                 1.4775,             0.00011332,             0.00011332,             0.00011332
                    189,                0.91174,                0.62376,                 1.3265,                0.77318,                0.64424,                 0.7099,                0.52709,                 1.2286,                0.73982,                 1.5134,             0.00010625,             0.00010625,             0.00010625
                    190,                0.90227,                0.64604,                 1.3083,                0.91445,                 0.6848,                0.73056,                 0.5243,                 1.2443,                0.75737,                 1.5239,             9.9173e-05,             9.9173e-05,             9.9173e-05
                    191,                0.89028,                0.62004,                 1.3046,                0.91334,                 0.6833,                0.72867,                0.52936,                 1.2183,                0.76437,                 1.4965,             9.2099e-05,             9.2099e-05,             9.2099e-05
                    192,                0.88143,                0.60465,                 1.2908,                0.84113,                0.64375,                0.69896,                0.52444,                 1.2214,                0.78543,                 1.4965,             8.5026e-05,             8.5026e-05,             8.5026e-05
                    193,                0.85588,                0.61163,                 1.2868,                0.89158,                0.64196,                0.70054,                  0.521,                 1.2316,                0.78652,                 1.4809,             7.7952e-05,             7.7952e-05,             7.7952e-05
                    194,                0.85512,                0.59633,                 1.2944,                0.89456,                0.64113,                0.70179,                0.52654,                  1.208,                0.76616,                 1.4744,             7.0878e-05,             7.0878e-05,             7.0878e-05
                    195,                0.89742,                0.62374,                 1.2947,                0.88664,                0.63987,                0.70195,                0.52845,                 1.1975,                0.75827,                 1.4629,             6.3805e-05,             6.3805e-05,             6.3805e-05
                    196,                 0.8708,                0.59633,                 1.2862,                0.80897,                0.63867,                0.70092,                0.52462,                 1.1981,                0.77057,                 1.4612,             5.6731e-05,             5.6731e-05,             5.6731e-05
                    197,                0.86825,                0.60254,                 1.2823,                0.78756,                0.63908,                0.69954,                0.52084,                 1.1967,                0.78326,                 1.4651,             4.9658e-05,             4.9658e-05,             4.9658e-05
                    198,                0.85873,                0.60152,                 1.3018,                0.78907,                 0.6363,                0.69973,                0.53078,                 1.1894,                0.78043,                 1.4743,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    199,                0.85648,                0.57545,                  1.276,                0.79823,                0.64005,                0.69992,                0.53299,                 1.1939,                0.78138,                 1.4817,             3.5511e-05,             3.5511e-05,             3.5511e-05
                    200,                0.85269,                0.60476,                 1.2623,                0.83962,                0.64041,                0.69915,                0.53607,                 1.1782,                0.77506,                  1.464,             2.8437e-05,             2.8437e-05,             2.8437e-05
